last,lastSz,ts,askPx,askSz,bidPx,bidSz
30119.94,0.05948997,1688965580400,30119.95,0.10000000,30119.93,0.32517925
30119.95,0.02350227,1688965580400,30119.95,0.07649773,30119.93,0.32517925
30119.95,0.07649773,1688965580930,30120.29,0.16980104,30119.94,0.33912300
30121.54,0.00663138,1688965582256,30121.55,0.02981210,30121.54,0.14957663
30121.55,0.0132131,1688965582373,30121.55,0.01659900,30121.54,0.14957663
30121.55,0.01156285,1688965582373,30121.55,0.00503615,30121.54,0.14957663
30123.13,0.00632155,1688965582503,30123.13,0.05371509,30121.57,0.18199500
30122.07,0.02,1688965584492,30122.08,0.03000000,30121.54,0.01994663
30121.54,0.01994663,1688965584492,30122.08,0.03000000,30121.23,0.06639600
30121.23,0.01313232,1688965584492,30122.08,0.03000000,30121.23,0.05326368
30121.63,0.00000635,1688965585282,30121.63,0.11187582,30121.23,0.09969192
30121.67,0.147,1688965587405,30122.20,0.04598144,30121.67,0.00147240
30121.67,0.0014724,1688965587405,30122.20,0.04598144,30121.66,0.02000000
30121.66,0.02,1688965587405,30122.20,0.04598144,30121.62,0.02676561
30121.62,0.02676561,1688965587405,30122.20,0.04598144,30121.24,0.01659900
30121.24,0.016599,1688965587405,30122.20,0.04598144,30120.80,0.01659900
30120.8,0.016599,1688965587405,30122.20,0.04598144,30120.79,0.04979947
30120.79,0.04979947,1688965587405,30122.20,0.04598144,30119.93,0.00355923
30119.93,0.00355923,1688965587405,30122.20,0.04598144,30119.84,0.00331800
30119.84,0.003318,1688965587405,30122.20,0.04598144,30119.83,0.00331800
30119.83,0.003318,1688965587405,30122.20,0.04598144,30119.78,0.00497700
30119.78,0.004977,1688965587405,30122.20,0.04598144,30119.17,0.08300361
30119.17,0.08300361,1688965587405,30122.20,0.04598144,30118.62,0.16601021
30118.62,0.15008024,1688965587405,30122.20,0.04598144,30118.62,0.01592997
30121.48,0.0017095,1688965587520,30121.48,0.04172814,30118.75,0.00890737
30121.33,0.00014437,1688965587561,30121.33,0.04329327,30118.92,0.03402308
30121.33,0.00092065,1688965587610,30121.33,0.07734684,30119.22,0.07663764
30120.96,0.0001627,1688965587912,30120.96,0.05987494,30119.45,0.00331800
30121.24,0.00003287,1688965590762,30121.24,0.08636513,30120.93,0.00800000
30121.33,0.00495492,1688965593229,30121.33,0.03333930,30121.32,0.26406000
30121.33,0.0300193,1688965594786,30121.33,0.00332000,30121.32,0.36315973
30121.33,0.00332,1688965594786,30122.02,0.07586308,30121.32,0.36315973
30122.02,0.07586308,1688965594786,30122.08,0.08300077,30121.32,0.36315973
30122.08,0.08300077,1688965594786,30122.95,0.03871237,30121.32,0.36315973
30123.05,0.00497423,1688965594820,30123.22,0.06445348,30123.05,0.00882373
30123.22,0.00312232,1688965595035,30123.22,0.06133116,30123.21,0.31732451
30123.21,0.008,1688965595339,30123.22,0.06133116,30123.21,0.22962365
30123.21,0.00431263,1688965599365,30123.22,0.10952716,30123.21,0.34895568
30123.22,0.00102759,1688965600159,30123.22,0.09190157,30123.21,0.34895568
30123.22,0.00158592,1688965600778,30123.22,0.09031565,30123.21,0.36555368
30123.22,0.0000077,1688965601692,30123.22,0.09030795,30123.21,0.34895568
30123.21,0.00000498,1688965603908,30123.22,0.09030795,30123.21,0.34895070
30123.22,0.02682547,1688965604668,30123.22,0.04688448,30123.21,0.41534370
30123.22,0.03188448,1688965604668,30123.22,0.01500000,30123.21,0.41534370
30123.22,0.015,1688965604668,30123.78,0.04343764,30123.21,0.41534370
30124.17,0.00110195,1688965604703,30124.23,0.02601318,30123.83,0.03319600
30123.83,0.00389805,1688965604703,30124.23,0.02601318,30123.83,0.02929795
30124.65,0.00632132,1688965604961,30124.65,0.03711632,30124.54,0.10757076
30124.64,0.02667149,1688965605822,30124.65,0.17674620,30122.92,0.03319600
30122.92,0.01585782,1688965605822,30124.65,0.17674620,30122.92,0.01733818
30123.88,0.00006222,1688965606447,30123.88,0.01993778,30122.11,0.00800000
30123.71,0.02658155,1688965607247,30123.72,0.61236335,30121.00,0.04343764
30120.98,0.0031641,1688965610291,30121.44,0.05354688,30120.98,0.11883590
30121.44,0.00431612,1688965616496,30121.44,0.03228288,30121.43,0.05300000
30121.44,0.00000199,1688965616523,30121.44,0.01999801,30121.43,0.05300000
30121.53,0.00000904,1688965618220,30121.53,0.01999096,30120.78,0.04500000
30121.53,0.00316049,1688965622903,30121.53,0.09469079,30120.78,0.04500000
30121.51,0.00138059,1688965623750,30121.51,0.02489897,30120.78,0.04500000
30121.51,0.00697026,1688965623831,30121.51,0.01302974,30120.78,0.04500000
30121.54,0.0007727,1688965624006,30121.54,0.08222530,30120.78,0.04500000
30120.78,0.005,1688965628198,30121.51,0.09793192,30120.78,0.04000000
30120.78,0.00841267,1688965628198,30121.51,0.09793192,30120.78,0.03158733
30121.44,0.00033033,1688965629453,30121.44,0.06310731,30120.78,0.03858733
30121.44,0.00884973,1688965629555,30121.44,0.01115027,30120.78,0.03858733
30120.78,0.00006706,1688965629579,30121.51,0.07793192,30120.78,0.03852027
30121.51,0.0174875,1688965630149,30121.51,0.08044442,30120.80,0.01500000
30121.51,0.00044627,1688965630863,30121.51,0.05275273,30120.80,0.01500000
30120.8,0.00519309,1688965631858,30121.51,0.05319900,30120.80,0.04780691
30121.51,0.00064363,1688965632129,30121.51,0.05255537,30120.80,0.04900000
30121.49,0.01873623,1688965633542,30121.49,0.03446277,30120.82,0.07500000
30121.49,0.033199,1688965633918,30121.49,0.02000000,30120.82,0.07500000
30121.49,0.02,1688965633918,30121.50,0.09785126,30120.82,0.07500000
30121.5,0.09785126,1688965633918,30121.52,0.04979900,30120.82,0.07500000
30121.52,0.0166,1688965633918,30121.52,0.03319900,30120.82,0.07500000
30121.52,0.033199,1688965633918,30121.68,0.00004975,30120.82,0.07500000
30121.68,0.00004975,1688965633918,30121.90,0.04343764,30120.82,0.07500000
30121.9,0.04343764,1688965633918,30121.94,0.04979760,30120.82,0.07500000
30121.94,0.0497976,1688965633918,30122.04,0.01660000,30120.82,0.07500000
30122.04,0.0166,1688965633918,30122.37,0.03966293,30120.82,0.07500000
30122.37,0.01310619,1688965633918,30122.37,0.02655674,30120.82,0.07500000
